Acc Id,Source,Collection Time,Length,qR,initial date,date gap
QJR83545.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83557.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83569.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83581.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83593.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83605.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83617.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83629.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83641.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83653.1,USA: VA,2020-04,1273,29.76694178,23-12-2019,#VALUE!
QJR83665.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83677.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83689.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83701.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83713.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83725.1,USA: VA,2020-04,1273,30.03876424,23-12-2019,#VALUE!
QJR83737.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83749.1,USA: VA,2020-04,1273,30.16105055,23-12-2019,#VALUE!
QJR83761.1,USA: VA,2020-04,1273,29.76636445,23-12-2019,#VALUE!
QJR83773.1,Serbia,13-04-2020,1273,30.16105055,23-12-2019,112
QJR84345.1,India: Surat,24-04-2020,1273,30.16105055,23-12-2019,123
QJR84357.1,India: Surat,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84369.1,India: Surat,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84381.1,India: Surat,26-04-2020,1273,30.03876424,23-12-2019,125
QJR84393.1,India: Surat,27-04-2020,1273,30.16105055,23-12-2019,126
QJR84405.1,India: Surat,27-04-2020,1273,30.16105055,23-12-2019,126
QJR84417.1,India: Surat,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84429.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84441.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84453.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84465.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84477.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84489.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84501.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84513.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84525.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84537.1,India: Ahmedabad,26-04-2020,1273,30.16105055,23-12-2019,125
QJR84549.1,USA: CA,01-04-2020,1273,30.16105055,23-12-2019,100
QJR84561.1,USA: CA,31-03-2020,1273,30.5004685,23-12-2019,99
QJR84573.1,USA: CA,04-04-2020,1273,30.5004685,23-12-2019,103
QJR84585.1,USA: CA,04-04-2020,1273,30.5004685,23-12-2019,103
QJR84597.1,USA: CA,03-04-2020,1273,30.16105055,23-12-2019,102
QJR84609.1,USA: CA,04-04-2020,1273,29.76636445,23-12-2019,103
QJR84621.1,USA: CA,05-04-2020,1273,29.76636445,23-12-2019,104
QJR84633.1,USA: CA,04-04-2020,1273,30.16105055,23-12-2019,103
QJR84645.1,USA: CA,06-04-2020,1273,29.76636445,23-12-2019,105
QJR84657.1,USA: CA,06-04-2020,1273,29.76636445,23-12-2019,105
QJR84669.1,USA: CA,05-04-2020,1273,29.76636445,23-12-2019,104
QJR84681.1,USA: CA,07-04-2020,1273,29.76636445,23-12-2019,106
QJR84693.1,USA: CA,07-04-2020,1273,29.76636445,23-12-2019,106
QJR84705.1,USA: CA,06-04-2020,1273,30.16105055,23-12-2019,105
QJR84717.1,USA: CA,08-04-2020,1273,30.16105055,23-12-2019,107
QJR84729.1,USA: CA,08-04-2020,1273,29.73488771,23-12-2019,107
QJR84741.1,USA: CA,09-04-2020,1273,29.76636445,23-12-2019,108
QJR84753.1,USA: CA,10-04-2020,1273,29.76636445,23-12-2019,109
QJR84765.1,USA: CA,11-04-2020,1273,29.76636445,23-12-2019,110
QJR84777.1,USA: CA,12-04-2020,1273,29.76636445,23-12-2019,111
QJR84789.1,USA: CA,13-04-2020,1273,29.76636445,23-12-2019,112
QJR84801.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QJR84813.1,USA: CA,16-04-2020,1273,29.76636445,23-12-2019,115
QJR84825.1,USA: CA,21-04-2020,1273,30.16105055,23-12-2019,120
QJR84837.1,USA: CA,20-04-2020,1273,30.16105055,23-12-2019,119
QJR84849.1,USA: CA,22-04-2020,1273,29.76636445,23-12-2019,121
QJR84861.1,USA: CA,23-04-2020,1273,29.76636445,23-12-2019,122
QJR84873.1,USA: CA,21-04-2020,1273,29.76636445,23-12-2019,120
QJR84885.1,USA: CA,21-04-2020,1273,29.76636445,23-12-2019,120
QJR84897.1,USA: CA,21-04-2020,1273,30.16105055,23-12-2019,120
QJR84909.1,USA: CA,22-04-2020,1273,30.16105055,23-12-2019,121
QJR84921.1,USA: CA,07-04-2020,1273,29.76636445,23-12-2019,106
QJR84933.1,USA: CA,07-04-2020,1273,29.76636445,23-12-2019,106
QJR84945.1,USA: CA,07-04-2020,1273,29.76636445,23-12-2019,106
QJR84957.1,USA: CA,26-04-2020,1273,29.76636445,23-12-2019,125
QJR84969.1,USA: CA,04-04-2020,1273,29.76636445,23-12-2019,103
QJR84981.1,USA: CA,25-04-2020,1273,30.18385791,23-12-2019,124
QJR84993.1,USA: CA,23-04-2020,1273,29.76636445,23-12-2019,122
QJR85005.1,USA: CA,09-04-2020,1273,28.7650953,23-12-2019,108
QJR85017.1,USA: CA,07-04-2020,1273,29.76636445,23-12-2019,106
QJR85029.1,USA: CA,08-04-2020,1273,29.76636445,23-12-2019,107
QJR85041.1,USA: CA,04-04-2020,1273,29.76636445,23-12-2019,103
QJR85053.1,USA: CA,05-04-2020,1273,29.76636445,23-12-2019,104
QJR85065.1,USA: CA,05-04-2020,1273,29.76636445,23-12-2019,104
QJR85077.1,Australia: Victoria,24-01-2020,1273,29.76636445,23-12-2019,32
QJR85089.1,Australia: Victoria,25-01-2020,1273,30.16105055,23-12-2019,33
QJR85101.1,Australia: Victoria,03-03-2020,1273,29.76636445,23-12-2019,71
QJR85113.1,Australia: Victoria,05-03-2020,1273,29.76636445,23-12-2019,73
QJR85125.1,Australia: Victoria,06-03-2020,1273,29.76636445,23-12-2019,74
QJR85137.1,Australia: Victoria,08-02-2020,1273,29.76636445,23-12-2019,47
QJR85149.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR85161.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR85173.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR85185.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR85197.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR85209.1,Australia: Victoria,31-01-2020,1273,29.76636445,23-12-2019,39
QJR85221.1,Australia: Victoria,02-02-2020,1273,29.76636445,23-12-2019,41
QJR85233.1,Australia: Victoria,07-03-2020,1273,29.76636445,23-12-2019,75
QJR85245.1,Australia: Victoria,07-03-2020,1273,29.76636445,23-12-2019,75
QJR85257.1,Australia: Victoria,08-03-2020,1273,29.76636445,23-12-2019,76
QJR85269.1,Australia: Victoria,08-03-2020,1273,29.76636445,23-12-2019,76
QJR85281.1,Australia: Victoria,09-03-2020,1273,29.76636445,23-12-2019,77
QJR85293.1,Australia: Victoria,09-03-2020,1273,29.76636445,23-12-2019,77
QJR85305.1,Australia: Victoria,09-03-2020,1273,30.16105055,23-12-2019,77
QJR85317.1,Australia: Victoria,09-03-2020,1273,29.76636445,23-12-2019,77
QJR85329.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85341.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85353.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85365.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85377.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85389.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85401.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85413.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85425.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85437.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85449.1,Australia: Victoria,10-03-2020,1273,29.76636445,23-12-2019,78
QJR85461.1,Australia: Victoria,10-03-2020,1273,30.16105055,23-12-2019,78
QJR85473.1,Australia: Victoria,11-03-2020,1273,30.16105055,23-12-2019,79
QJR85485.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85497.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85509.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85521.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85533.1,Australia: Victoria,11-03-2020,1273,30.16105055,23-12-2019,79
QJR85545.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85557.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85569.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85581.1,Australia: Victoria,11-03-2020,1273,29.76636445,23-12-2019,79
QJR85593.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85605.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85617.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85629.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85641.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85653.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85665.1,Australia: Victoria,12-03-2020,1273,30.16105055,23-12-2019,80
QJR85677.1,Australia: Victoria,12-03-2020,1273,29.46256726,23-12-2019,80
QJR85689.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85701.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85713.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85725.1,Australia: Victoria,12-03-2020,1273,29.76636445,23-12-2019,80
QJR85737.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85749.1,Australia: Victoria,13-03-2020,1273,30.16105055,23-12-2019,81
QJR85761.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85773.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85785.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85797.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85809.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85821.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85833.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85845.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85857.1,Australia: Victoria,13-03-2020,1273,29.76636445,23-12-2019,81
QJR85869.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85881.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85893.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85905.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85917.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85929.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85941.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85953.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85965.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85977.1,Australia: Victoria,14-03-2020,1273,29.76636445,23-12-2019,82
QJR85989.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86001.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86013.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86025.1,Australia: Victoria,15-03-2020,1273,30.16105055,23-12-2019,83
QJR86037.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86049.1,Australia: Victoria,15-03-2020,1273,30.16105055,23-12-2019,83
QJR86061.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86073.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86085.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86097.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86109.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86121.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86133.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86145.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86157.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86169.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86181.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86193.1,Australia: Victoria,16-03-2020,1273,30.16105055,23-12-2019,84
QJR86205.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86217.1,Australia: Victoria,17-03-2020,1273,30.16105055,23-12-2019,85
QJR86229.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86241.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR86253.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86265.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86277.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86289.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86301.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR86313.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86325.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR86337.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86349.1,Australia: Victoria,19-03-2020,1273,30.16105055,23-12-2019,87
QJR86361.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR86373.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86385.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR86397.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR86409.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR86421.1,Australia: Victoria,18-03-2020,1273,30.43183129,23-12-2019,86
QJR86433.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR86445.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR86457.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR86469.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR86481.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR86493.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR86505.1,Australia: Victoria,22-03-2020,1273,29.76636445,23-12-2019,90
QJR86517.1,Australia: Victoria,22-03-2020,1273,29.76636445,23-12-2019,90
QJR86529.1,Australia: Victoria,22-03-2020,1273,29.76636445,23-12-2019,90
QJR86541.1,Australia: Victoria,22-03-2020,1273,29.76636445,23-12-2019,90
QJR86553.1,Australia: Victoria,23-03-2020,1273,29.76636445,23-12-2019,91
QJR86565.1,Australia: Victoria,15-03-2020,1273,29.76636445,23-12-2019,83
QJR86577.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86589.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86601.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86613.1,Australia: Victoria,16-03-2020,1273,29.76636445,23-12-2019,84
QJR86625.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86637.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86649.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86661.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86673.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86685.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86697.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86709.1,Australia: Victoria,17-03-2020,1273,30.32322024,23-12-2019,85
QJR86721.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86733.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86745.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86757.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86769.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86781.1,Australia: Victoria,17-03-2020,1273,29.76636445,23-12-2019,85
QJR86793.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86805.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86817.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86829.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86841.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86853.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86865.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86877.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86889.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86901.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86913.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86925.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86937.1,Australia: Victoria,18-03-2020,1273,29.76636445,23-12-2019,86
QJR86949.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR86961.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR86973.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR86985.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR86997.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR87009.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR87021.1,Australia: Victoria,18-03-2020,1273,30.16105055,23-12-2019,86
QJR87033.1,Australia: Victoria,19-03-2020,1273,30.16105055,23-12-2019,87
QJR87045.1,Australia: Victoria,19-03-2020,1273,30.16105055,23-12-2019,87
QJR87057.1,Australia: Victoria,19-03-2020,1273,30.16105055,23-12-2019,87
QJR87069.1,Australia: Victoria,19-03-2020,1273,29.71815052,23-12-2019,87
QJR87081.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87093.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87105.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87117.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87129.1,Australia: Victoria,19-03-2020,1273,30.16105055,23-12-2019,87
QJR87141.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87153.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87165.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87177.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87189.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87201.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87213.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87225.1,Australia: Victoria,19-03-2020,1273,29.68590935,23-12-2019,87
QJR87237.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87249.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87261.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87273.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87285.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87297.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87309.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87321.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87333.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87345.1,Australia: Victoria,19-03-2020,1273,29.76636445,23-12-2019,87
QJR87357.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87369.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87381.1,Australia: Victoria,20-03-2020,1273,29.8969907,23-12-2019,88
QJR87393.1,Australia: Victoria,20-03-2020,1273,30.16105055,23-12-2019,88
QJR87405.1,Australia: Victoria,20-03-2020,1273,30.16105055,23-12-2019,88
QJR87417.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87429.1,Australia: Victoria,20-03-2020,1273,30.16105055,23-12-2019,88
QJR87441.1,Australia: Victoria,20-03-2020,1273,30.18385791,23-12-2019,88
QJR87453.1,Australia: Victoria,20-03-2020,1273,30.16105055,23-12-2019,88
QJR87465.1,Australia: Victoria,20-03-2020,1273,30.16105055,23-12-2019,88
QJR87477.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87489.1,Australia: Victoria,20-03-2020,1273,30.29948638,23-12-2019,88
QJR87501.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87513.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87525.1,Australia: Victoria,20-03-2020,1273,30.16105055,23-12-2019,88
QJR87537.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87549.1,Australia: Victoria,20-03-2020,1273,30.29439976,23-12-2019,88
QJR87561.1,Australia: Victoria,20-03-2020,1273,30.16105055,23-12-2019,88
QJR87573.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87585.1,Australia: Victoria,20-03-2020,1273,29.76636445,23-12-2019,88
QJR87597.1,Australia: Victoria,21-03-2020,1273,30.16105055,23-12-2019,89
QJR87609.1,Australia: Victoria,21-03-2020,1273,30.16105055,23-12-2019,89
QJR87621.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87633.1,Australia: Victoria,21-03-2020,1273,30.16105055,23-12-2019,89
QJR87645.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87657.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87669.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87681.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87693.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87705.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87717.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87729.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87741.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87753.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
QJR87765.1,Australia: Victoria,21-03-2020,1273,30.16105055,23-12-2019,89
QJR87777.1,Australia: Victoria,21-03-2020,1273,30.16105055,23-12-2019,89
QJR87789.1,Australia: Victoria,21-03-2020,1273,30.16105055,23-12-2019,89
QJR87801.1,Australia: Victoria,21-03-2020,1273,29.76636445,23-12-2019,89
